PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subj2LR_pre,subj2LR_post,subj2p0_4prm,subj2D_4prm,subj2NLL_biasedOC,subj2LRTp_biasedOC
610745dee13497549c9d6fba,759.178,6.933333333333334,1.6961238628685378,0.7357872205468108,3.601555646029131e-06,0.0,0.0,0.1,27.77,0.0,0.0,0.0,0.2651515151515151,141.88,0.0,0.3252827833164666,0.3022091292434084,0.0,0.0,0.25,26.46,516.205,0.0,0.0,0.2575757575757575,5.37,0.0,0.0,0.0,40.72,0.0,0.2921036297443974,0.2928891450877754,-1.0,0.9999546021312976,330.70139587873496,7.175576985908004e-43
63615888b5606b24a845f73e,508.463,5.45,2.142586746458984,0.4774543421453154,0.007627872212172,0.0,0.0,0.1,8.27,1.0,0.4318181818181818,0.0,0.946969696969697,55.08,0.0,0.8088646913656219,0.0014432789070763,0.0,0.0,0.0,2.72,438.849,0.5378787878787878,0.0,0.6590909090909091,41.59,0.0,0.0,0.8333333333333334,21.43,0.0,0.084939447057754,0.0437117950454005,1.0,4.53978687024344e-05,257.14042842178145,6.086888000988328e-75
6063a00c6fd08d0a972382a4,606.159,2.066666666666667,0.6856066636017634,0.1383028280561493,0.4660985911492292,0.0,0.0,0.5666666666666667,4.8,0.0,0.1439393939393939,0.0,0.4848484848484848,58.29,0.0,0.2172349217689344,0.4976394324214775,0.0,0.0,0.4166666666666667,57.02,515.727,0.0,0.0075757575757575,0.1439393939393939,6.07,0.0,0.0,0.5,25.81,0.0,0.1196133986108097,4.53978687024344e-05,-0.3898402102491974,0.9999546021312976,375.1856404622801,2.0508274685585982e-23
62f94c417a55be0afc4c5a4b,594.262,2.4166666666666665,1.183096578527845,0.1400719251098334,0.4603581876158821,0.0833333333333333,0.0,0.2166666666666666,5.98,0.0,0.1136363636363636,0.0075757575757575,0.1287878787878787,66.84,0.0,0.3364315551262444,0.2849537933245984,0.0,0.0,0.3333333333333333,4.84,502.501,0.1893939393939394,0.0,0.2196969696969697,20.72,0.0,0.0,0.0,33.22,3.0,0.0097283779688929,0.0160949377109098,0.2448640059781661,4.53978687024344e-05,417.5816063941992,0.0001315110733284
605fb0818ad4067b3d99ece0,633.37,3.933333333333333,3.002070848353028,0.6915942927726728,2.3113161314449493e-05,0.0,0.0,0.25,19.36,0.0,0.0378787878787878,0.0,0.3636363636363636,71.46,0.0,0.3210226488099709,0.3089532551084539,0.0,0.0,0.3333333333333333,8.06,496.031,0.0,0.0,0.303030303030303,9.67,0.0,0.0,0.0,31.17,0.0,0.64154082725572,4.53978687024344e-05,-0.6793305690032388,0.9703653223017634,333.96899106493936,1.916644696089531e-41
63d40528f7676637efbd18eb,663.737,5.8,1.362947951553568,0.6695776230483925,5.197364827164547e-05,0.0,0.0,0.2333333333333333,18.44,0.0,0.2272727272727272,0.0,0.5378787878787878,101.08,0.0,0.495892745103225,0.1010878763935174,0.0,0.0,0.0,13.42,364.305,0.3106060606060606,0.0,0.2121212121212121,2.92,0.0,0.0,0.1666666666666666,14.85,0.0,0.2421788825702364,0.1187369100397481,0.964732683630965,0.6038208249395003,410.7919385761182,1.0944184603147642e-07
5f934f7fdc89a111b5712011,623.891,4.433333333333334,1.6709549352032884,0.2787672156301883,0.1357660452759216,0.0,0.0,0.3166666666666666,7.1,0.0,0.0075757575757575,0.0,0.2575757575757575,41.42,0.0,0.8059514339433145,0.0015485460521856,0.0,0.0,0.0,10.19,438.316,0.1287878787878787,0.0,0.2727272727272727,5.94,0.0,0.0,0.0,15.32,0.0,0.1697977987158327,4.53978687024344e-05,-0.4440631990190716,0.9818640789542272,373.2222835144973,2.8248817315521472e-24
5ecbd383243b3438410dae19,778.223,3.75,2.3188614973878448,0.1242900949908838,0.5128650990911786,0.0,0.0333333333333333,0.0833333333333333,38.46,1.0,0.053030303030303,0.0075757575757575,0.1363636363636363,120.71,0.0,0.8257683007076235,0.0009363151466064,0.0,0.0,0.0833333333333333,7.75,494.369,0.0909090909090909,0.0,0.0757575757575757,12.05,0.0,0.1666666666666666,0.0,39.7,2.0,0.1494203078305327,0.0936338408889515,-0.1236164919238878,0.5491979224800054,417.6211460771623,0.0001371476096759
63d7a9346e833b93500723d4,577.324,4.783333333333333,2.139948254298091,0.5130767592050469,0.0037385746144181,0.0,0.0,0.2,8.68,0.0,0.0378787878787878,0.0,0.7651515151515151,81.65,0.0,0.0397621386243772,0.9023538446016212,0.0,0.0,0.75,11.24,494.206,0.106060606060606,0.0,0.6893939393939394,22.52,0.0,0.0,0.3333333333333333,29.76,0.0,0.3469821499495318,0.0435617297700877,1.0,4.53978687024344e-05,303.93823067339963,1.5099210075358323e-54
63d40583fbdb78bfb9b0d3a4,467.354,4.316666666666666,1.6823275509545002,0.5322198863882166,0.0024672726687873,0.0,0.0,0.1166666666666666,3.5,0.0,0.0984848484848484,0.0,0.3712121212121212,53.18,0.0,0.2255556792393004,0.4808919616262614,0.0,0.0,0.0,5.7,390.252,0.0681818181818181,0.0,0.303030303030303,5.94,0.0,0.0,0.0,13.02,1.0,0.4542675388340114,0.4457815248151779,0.0133502968982832,0.9999546021312976,324.4679196731829,1.3643219522896384e-45
63d7d7b654e057b287d2bd9b,923.386,5.2,1.6651970922182764,0.6785242281823125,3.7699547256881934e-05,0.0,0.0,0.15,18.41,0.0,0.0833333333333333,0.0075757575757575,0.0984848484848484,131.36,0.0,0.3216073883817261,0.3080226584404951,0.0,0.0,0.25,22.11,403.239,0.1515151515151515,0.0,0.1287878787878787,5.11,0.0,0.0,0.0,8.96,0.0,0.1560717168087742,0.1020847378622959,0.4282737771528548,0.6975659870658693,412.2717621703432,5.06293996399669e-07
614fe09fec9ce4a2a415476d,490.327,3.816666666666667,1.28210191121239,0.3743861149262403,0.041523049203018,0.0,0.0,0.25,5.28,0.0,0.0227272727272727,0.0,0.4090909090909091,38.44,0.0,0.2138904911481192,0.5044434272334418,0.0,0.0,0.4166666666666667,5.5,305.289,0.5681818181818182,0.0,0.9772727272727272,2.88,0.0,0.0,0.8333333333333334,6.92,0.0,4.53978687024344e-05,0.0207630544428562,0.8400540426633831,0.9999546021312976,393.5635309768554,2.4613444527779018e-15
63ced2da9cad1ae3f98ce914,539.241,3.2666666666666666,1.7550572608039223,0.6990472711044975,1.7288260676260492e-05,0.0,0.0333333333333333,0.2333333333333333,8.91,0.0,0.5378787878787878,0.0,0.9924242424242424,62.08,0.0,-0.3394113329727308,0.280438929166571,0.0833333333333333,0.0,0.8333333333333334,10.95,591.697,0.3863636363636363,0.0,0.8257575757575758,7.15,0.0,0.0,0.1666666666666666,194.31,0.0,0.1704213877834309,0.1090264007429972,1.0,4.53978687024344e-05,237.7058290260596,2.0911488069811493e-83
60429021c960ed190edaedca,571.034,4.533333333333333,0.7471225404145425,0.4817413095519349,0.0070278905797252,0.0,0.0,0.4833333333333333,7.24,0.0,0.1363636363636363,0.0,0.5151515151515151,67.2,0.0,-0.3550418901685253,0.2574308541591802,0.0,0.0,0.25,15.22,424.247,0.5909090909090909,0.0,0.4318181818181818,9.59,0.0,0.0,0.1666666666666666,26.96,0.0,0.2337549265532049,0.0959518445334911,1.0,0.468637947619669,388.2118187758284,1.0805639713300478e-17
63f58712a2c1bd62fa7bb352,741.772,3.85,3.1505985441564404,0.8105783689431318,5.647714568689255e-08,0.0,0.0166666666666666,0.3166666666666666,29.54,0.0,0.0075757575757575,0.0,0.3257575757575757,84.12,0.0,0.0977333406577051,0.7625212887933882,0.0,0.0,0.3333333333333333,19.89,403.846,0.0151515151515151,0.0,0.2878787878787879,7.03,0.0,0.0,0.0,21.21,0.0,0.1240507731486196,0.0733359542053252,1.0,0.3919294933127358,381.90892121720753,1.831139207755968e-20
5e7fb4743c00ce69510024fb,588.785,1.3333333333333333,0.914416859036619,0.7999310632062948,1.1316444413299369e-07,0.0,0.0,0.7,1.47,1.0,0.0,0.0,0.4015151515151515,14.68,0.0,0.7962607626917882,0.0019416137076232,0.0,0.0,0.5,34.92,602.785,0.0,0.0,0.8636363636363636,14.36,0.0,0.0,0.3333333333333333,26.94,1.0,0.9220209857070252,0.7016338899590634,1.0,4.53978687024344e-05,306.52062912650325,2.018941027263985e-53
63d13b5ec81c77c3030c51c5,880.38,5.5,1.033342445740758,-0.1120179243019472,0.5556354710183803,0.95,0.0,0.35,7.0,4.0,0.7727272727272727,0.0075757575757575,0.1136363636363636,15.07,0.0,-0.2464556466533919,0.4399993046612755,0.8333333333333334,0.0,0.3333333333333333,17.09,303.035,0.8636363636363636,0.0075757575757575,0.1515151515151515,1.6,0.5,0.0,0.1666666666666666,4.58,0.0,0.0618517003522302,0.0199006291549634,0.6144447622669106,0.083187722148119,391.6914495656371,3.680426392786381e-16
63d17cf704d2d7053d56b962,385.942,3.8666666666666663,1.2277396437227082,0.1620879986373424,0.3921370105097365,0.0666666666666666,0.0,0.2833333333333333,24.85,0.0,0.6666666666666666,0.0,0.4015151515151515,26.1,0.0,0.6142176861751699,0.0335997957580044,0.1666666666666666,0.0,0.0,3.72,265.33,0.7651515151515151,0.0,0.0606060606060606,8.27,0.6666666666666666,0.0,0.6666666666666666,8.46,1.0,0.0123713445329933,0.0602950392813287,-0.1267353891185469,4.53978687024344e-05,421.1031869346211,0.0059122868376336
63d007388da4ef5b301762f9,461.044,5.3,1.924859669109079,-0.0107512371861518,0.9550341074920736,0.0166666666666666,0.0,0.15,4.79,0.0,0.6060606060606061,0.0,0.0757575757575757,35.89,0.0,-0.3100709358070889,0.3266696928316443,0.0,0.0,0.1666666666666666,8.44,469.448,0.2121212121212121,0.0,0.1590909090909091,10.48,0.0,0.0,0.1666666666666666,20.11,0.0,0.0466269515773585,0.0400552898775561,0.3214943820991902,0.4765147124790739,420.1068331925701,0.0019783112035731
63d53c6bc368b9fa8d33f4cf,395.794,2.316666666666667,2.3397208776498823,0.8145766931850643,4.3016453574813097e-08,0.0,0.0,0.5,8.84,0.0,0.6515151515151515,0.0,0.3333333333333333,19.39,0.0,0.9753024964252148,6.943119517397342e-08,0.0,0.0,0.5,3.02,384.387,0.7196969696969697,0.0,0.5454545454545454,7.49,0.0,0.0,0.1666666666666666,29.39,0.0,0.0080736994781334,4.53978687024344e-05,-0.4194169001848902,4.53978687024344e-05,418.0422798577824,0.0002146077804851
63ea6e6d78fced1e97a149c8,1086.19,5.766666666666667,1.8718853603412484,0.1982530693257954,0.2936236293550014,0.3833333333333333,0.0166666666666666,0.0666666666666666,71.06,0.0,0.4393939393939394,0.0227272727272727,0.4015151515151515,165.55,0.0,-0.2595870658255825,0.4151986492267365,0.3333333333333333,0.0,0.0,3.71,865.582,0.8939393939393939,0.0,0.3181818181818182,1.6,1.0,0.0,0.8333333333333334,2.44,0.0,0.6172381175611943,0.3855586419430797,1.0,0.4989228628713424,410.7406429923803,1.0379235428065625e-07
62dc4a5fef307ee53c61afcc,504.251,4.483333333333333,1.8085640588052896,0.2738796327023226,0.1430491524766874,0.0,0.0,0.2,6.94,0.0,0.5,0.0075757575757575,0.2954545454545454,43.3,0.0,-0.0105304003934427,0.9740891739447785,0.0833333333333333,0.0,0.1666666666666666,12.03,555.965,0.3939393939393939,0.0,0.3484848484848485,70.67,0.0,0.0,0.1666666666666666,14.71,0.0,0.0297234717864574,4.53978687024344e-05,-0.7134561939697276,0.710369767879908,399.839711300335,1.458246843549246e-12
63356ce6be65e7962bfc424d,1011.765,5.25,1.3100006469140597,0.4438006620930251,0.0140240722531505,0.0,0.0166666666666666,0.2166666666666666,66.62,0.0,0.0,0.0,0.3333333333333333,178.06,0.0,0.5114997563198829,0.0891727092491763,0.0,0.0,0.25,22.98,519.621,0.0303030303030303,0.0,0.3939393939393939,6.96,0.0,0.1666666666666666,0.0,14.69,1.0,0.2390520452097477,0.2361307930262649,-0.216813564537262,0.3479982076362257,405.16567774122166,3.3624691237379457e-10
63ee59dc6e5fbabca14d3d16,763.777,2.95,1.3706982014003066,0.7289962918107715,4.903869948065397e-06,0.0,0.0166666666666666,0.3,20.67,0.0,0.0,0.0,0.1742424242424242,112.38,0.0,0.3359282139483664,0.2857204914248434,0.0,0.0,0.0833333333333333,16.8,476.035,0.0757575757575757,0.0,0.2878787878787879,7.43,0.0,0.0,0.0,13.23,1.0,0.2107786181292352,0.0280257135224882,0.0422053296120093,0.4122402770766995,398.6599411062432,4.383562317418695e-13
63d428eb946e85527cfdf058,380.651,4.85,1.493772382996616,0.1573242269143357,0.4063838357338557,0.5666666666666667,0.0,0.1,3.53,0.0,0.2196969696969697,0.0,0.1969696969696969,5.55,0.0,-0.1229962781889321,0.7033367323841618,0.6666666666666666,0.0,0.4166666666666667,5.82,334.689,0.3863636363636363,0.0,0.1666666666666666,4.25,0.0,0.0,0.0,6.99,0.0,0.0567643942575535,4.53978687024344e-05,1.0,4.53978687024344e-05,345.0234559608118,1.292000320415499e-36
63f79204eb27c9dc523185d9,886.118,6.716666666666667,2.124048474235924,0.6883667382926244,2.6141674057970884e-05,0.0,0.0,0.1666666666666666,47.6,1.0,0.0,0.0,0.4242424242424242,185.32,0.0,0.8874370565862143,0.0001174791644538,0.0,0.0,0.1666666666666666,36.24,591.457,0.0,0.0,0.3257575757575757,17.92,0.0,0.1666666666666666,0.3333333333333333,31.96,0.0,0.2951348794512803,0.1085858314595181,-0.147764417093606,0.7712587331275026,375.7678442325475,3.692207698983348e-23
5aea7d94a110a00001f7e50e,583.645,1.0,0.0,,,0.0,0.0,0.9833333333333332,40.67,0.0,0.4545454545454545,0.0,0.6818181818181818,110.18,0.0,,,0.0,0.0,0.9166666666666666,21.45,372.263,0.5681818181818182,0.0,0.7803030303030303,7.7,0.0,0.0,0.3333333333333333,12.02,0.0,0.2070669428672597,0.0076770679871721,1.0,0.5990485434042436,387.57502221039954,5.668269846908928e-18
63daf5a89c63648ec34664fb,749.083,4.683333333333334,2.500790835367862,0.4977691826797205,0.0051260361474543,0.0,0.0,0.3666666666666666,36.96,0.0,0.1287878787878787,0.0,0.75,121.06,0.0,0.2537593596482311,0.4261181745907476,0.0,0.0,0.0833333333333333,45.41,478.793,0.0,0.0,0.6287878787878788,7.57,0.0,0.0,0.3333333333333333,18.61,0.0,0.0641235280373448,0.1693512432000665,0.2787828990966393,0.4078047665011008,414.445707577696,4.859698346552592e-06
636598a7a571403968d03bf2,1062.957,3.85,2.3203228881094864,0.4869245424306256,0.0063563730830088,0.0,0.0666666666666666,0.1833333333333333,37.52,2.0,0.053030303030303,0.0151515151515151,0.5,198.03,0.0,0.7975803940240811,0.0018840247886689,0.0,0.1666666666666666,0.0,31.64,457.806,0.1439393939393939,0.0,0.6742424242424242,6.28,0.0,0.0,0.0,15.18,0.0,0.1565178996080207,0.1043295732589248,-0.0226163949617364,0.111949745818922,392.9541969301175,1.3258117204173094e-15
59aae1188cef7d00011f8884,449.118,4.65,0.860134006114499,0.7033606254665197,1.4555850323480484e-05,0.0,0.0,0.6833333333333333,8.04,0.0,0.2348484848484848,0.0,0.303030303030303,45.45,0.0,0.1227176065609585,0.7039820488757322,0.0,0.0,0.25,5.38,479.683,0.0378787878787878,0.0,0.1363636363636363,11.9,0.0,0.0,0.0,35.75,0.0,0.6925457787344826,0.7150173346244044,1.0,0.6753763805028353,363.92550184310073,2.388610987145473e-28
63f969ceb2a0b028aa612b33,956.517,3.633333333333333,1.6464308255365114,0.4801929296964986,0.0072398011651207,0.0,0.0,0.3,32.31,0.0,0.0,0.0227272727272727,0.5303030303030303,142.92,0.0,0.2329658980940596,0.4661982350953733,0.0,0.1666666666666666,0.5,39.66,457.381,0.0075757575757575,0.0,0.5151515151515151,1.0,0.0,0.0,0.3333333333333333,20.95,0.0,0.3631803111839032,0.084143984767389,0.4217284343405292,0.6767996697186462,401.3859466338235,7.057772201387815e-12
63ed9dbc1c7838ffcbb42142,901.359,5.55,2.3247015481853994,0.8923109464596017,3.5369618187403664e-11,0.0,0.0,0.1166666666666666,30.28,0.0,0.0909090909090909,0.0075757575757575,0.4924242424242424,147.06,0.0,0.765709376672137,0.0036937205373012,0.0,0.0,0.0,69.78,395.168,0.0833333333333333,0.0,0.4545454545454545,1.75,0.0,0.0,0.0,6.74,0.0,0.26024199315967,0.0792265205861164,1.0,0.3972625303410915,388.3054476066444,1.1881020829130453e-17
615e68b3f55d1cf5f6defc2a,665.127,4.616666666666666,2.009230113679743,0.7046369902481342,1.3825439656152006e-05,0.0,0.0,0.1833333333333333,9.78,0.0,0.0909090909090909,0.0,0.3409090909090909,78.34,0.0,0.8661876972424711,0.0002687391189294,0.0,0.0,0.25,13.95,533.578,0.1363636363636363,0.0,0.1818181818181818,15.9,0.0,0.0,0.3333333333333333,33.12,0.0,0.1850412990521403,0.0446979218858187,1.0,0.2789622743820055,399.95758585908607,1.6444098166500026e-12
63ead665638c8546d8c3a962,710.846,4.466666666666667,1.6515700456896183,0.5775106908545952,0.0008328235339152,0.0,0.0,0.15,19.75,0.0,0.2196969696969697,0.0,0.4015151515151515,117.53,0.0,0.3298923988808434,0.2950053574484795,0.0,0.0,0.1666666666666666,36.74,370.244,0.1515151515151515,0.0,0.4545454545454545,13.35,0.0,0.0,0.0,17.14,0.0,0.3098299435351722,0.0882424371910219,1.0,0.6903577049964366,372.5918991878608,1.4950061199572618e-24
63feb6ae378e8efd6fd318b6,721.556,5.516666666666667,1.567591985424895,0.1733444797945337,0.3596327853733214,0.0,0.0,0.3333333333333333,10.26,1.0,0.1893939393939394,0.0,0.3636363636363636,103.41,0.0,0.808500951410371,0.0014561127787055,0.0,0.0,0.0833333333333333,15.19,472.462,0.5833333333333334,0.0,0.8636363636363636,16.86,0.0,0.0,0.1666666666666666,16.7,0.0,0.3189183793726582,4.53978687024344e-05,0.3809489891277128,4.53978687024344e-05,332.2323877903742,3.3441028297465585e-42
5c4275e526217400018bf1b4,679.487,4.8,0.8791367106043309,0.3101030869289216,0.0953686636589539,0.0,0.0,0.2833333333333333,26.44,0.0,0.0303030303030303,0.0,0.3863636363636363,86.24,0.0,0.3651483716701107,0.2431604073928603,0.0,0.0,0.4166666666666667,16.54,373.593,0.0833333333333333,0.0,0.3409090909090909,2.4,0.0,0.0,0.0,9.68,1.0,0.3913752750912528,0.0989778512196401,-0.2743269397382897,0.6535888771832974,384.562515172756,2.683404154189988e-19
5b65f7935c431c000127ae5f,2167.907,4.566666666666666,2.374773257091899,0.773304771882405,5.44532534140835e-07,0.0,0.0,0.1833333333333333,239.46,9.0,0.0151515151515151,0.0,0.2196969696969697,323.78,0.0,0.4994863762639497,0.0982550984299903,0.0,0.0,0.0,21.25,502.21,0.0303030303030303,0.0,0.1969696969696969,4.42,0.0,0.0,0.3333333333333333,21.99,1.0,0.0773010678180201,0.0196858872391661,-0.6381984558964278,0.9029705885078626,391.9610816700756,4.838588757124984e-16
60ff5fb6cbf1bb7de9bf2801,633.259,4.366666666666666,1.95687979474301,0.7670788785043081,7.629974653127489e-07,0.0,0.0,0.2,5.12,1.0,0.2878787878787879,0.0,0.2803030303030303,89.09,0.0,0.9245928540901448,1.6901855432810863e-05,0.0,0.0,0.0,8.55,531.78,0.4696969696969697,0.0,0.25,24.5,0.0,0.0,0.0,37.7,0.0,0.0130549807644892,0.0190277923691187,0.1581738591932372,0.8883780311675882,424.0585006734228,0.1967660813658019
5783d80d275be60001358349,695.191,4.066666666666666,1.538948206380222,0.8578695453434839,1.3798712213113095e-09,0.0,0.0333333333333333,0.2333333333333333,10.08,0.0,0.1287878787878787,0.0075757575757575,0.4318181818181818,50.7,0.0,0.3833031375878746,0.2187264933830586,0.0,0.0,0.1666666666666666,10.42,560.421,0.0454545454545454,0.0075757575757575,0.4090909090909091,4.54,0.0,0.0,0.0,37.52,0.0,0.2506168967898162,4.53978687024344e-05,1.0,0.4969454502945627,362.9497613971465,8.932907583717362e-29
63dafeda84d9a5e684adb6be,765.345,4.066666666666666,2.2160177037372324,0.8326340760733909,1.1540648500479364e-08,0.0,0.0,0.0333333333333333,28.57,1.0,0.0,0.0,0.0909090909090909,116.46,0.0,-0.2219253740052088,0.4881668674733526,0.0,0.0,0.0,16.17,378.621,0.0,0.0,0.0378787878787878,1.59,0.0,0.0,0.1666666666666666,12.46,0.0,4.53978687024344e-05,0.121758265122434,0.0967855443751716,0.8444301322769484,420.4437443549817,0.0028583845302052
63f796a016e377d12cff50f1,764.696,2.3666666666666667,1.4953789459833895,0.8150385204965318,4.166738416881775e-08,0.0,0.0,0.25,16.53,0.0,0.0454545454545454,0.0,0.5303030303030303,141.67,0.0,0.6565734561527792,0.020383093542727,0.0,0.0,0.3333333333333333,9.07,634.057,0.0151515151515151,0.0,0.5227272727272727,26.26,0.0,0.1666666666666666,0.1666666666666666,39.58,0.0,0.3748483484490066,0.5129090109503537,0.7994738581010281,0.804910233013378,355.1047806375019,3.299485289046781e-32
61038afee6aa0fcfbf968e56,652.178,3.35,1.754654826261289,0.8100331344715987,5.8584429749963664e-08,0.0,0.0166666666666666,0.1833333333333333,10.47,0.0,0.303030303030303,0.0,0.4090909090909091,74.5,0.0,0.9282934010349928,1.3225830411302487e-05,0.0,0.0,0.0833333333333333,4.98,553.496,0.0757575757575757,0.0,0.3636363636363636,22.74,0.0,0.0,0.0,37.81,1.0,0.0728161530923704,0.0254717541510937,-0.5733799601556355,0.9999546021312976,382.5508038373591,3.5049531735227856e-20
63eaa9f8f0637c961dcfc277,774.496,5.05,1.4892268498014305,0.8473712438633789,3.4958801611438022e-09,0.0,0.0,0.1166666666666666,18.13,0.0,0.0,0.0,0.3560606060606061,111.46,0.0,0.6243345353941954,0.0300028352289817,0.0,0.0,0.3333333333333333,19.79,496.73,0.0,0.0,0.3863636363636363,8.82,0.0,0.0,0.3333333333333333,10.96,0.0,0.2877657492579837,0.071880152216444,0.3024179444685603,0.8303988644116348,375.1845960202992,2.0486655055835216e-23
63ead6f452e11793b2f8dab8,650.236,4.083333333333333,1.318597954257381,0.431066656365027,0.0173965470393524,0.0,0.0,0.1666666666666666,39.63,0.0,0.1136363636363636,0.0,0.4772727272727273,92.14,0.0,0.7221875557664184,0.0079909011345792,0.0,0.0,0.0,14.72,828.857,0.4696969696969697,0.0,0.6666666666666666,9.35,0.0,0.0,0.1666666666666666,46.49,0.0,0.1559737568010615,4.53978687024344e-05,1.0,4.53978687024344e-05,314.9724641760933,9.80972541421793e-50
63f7eb4fd0c75f760998818c,969.779,4.466666666666667,1.836232940677565,0.4962796182888782,0.0052819183133065,0.0,0.05,0.1333333333333333,30.38,0.0,0.0151515151515151,0.0227272727272727,0.2803030303030303,136.69,0.0,0.8047797980064224,0.0015925040490301,0.0,0.0833333333333333,0.0,15.7,424.568,0.1363636363636363,0.0,0.2272727272727272,2.16,0.0,0.0,0.1666666666666666,16.31,0.0,0.1113361617068944,0.1267890608048302,-0.2364611760114113,0.688859754375138,411.78628132521584,3.061287405221438e-07
63d18e630e39bc97ef16152b,700.342,4.616666666666666,2.1399482542980905,0.8316429125960676,1.2454108736356628e-08,0.0,0.0,0.1166666666666666,24.58,0.0,0.0075757575757575,0.0,0.2727272727272727,98.78,0.0,0.2811030818112364,0.3761162465813328,0.0,0.0,0.0,13.28,549.542,0.0,0.0,0.2272727272727272,15.47,0.0,0.0,0.0,30.48,0.0,0.2172478125056861,0.1232682443031638,-0.245776422396274,0.7945158698115725,391.6964362335784,3.6990953067112e-16
6400df3b4bd1fb13b52727fe,1235.029,4.966666666666667,1.4017745009139055,0.72543296264614,5.745270954162508e-06,0.0166666666666666,0.0333333333333333,0.2166666666666666,21.04,0.0,0.0075757575757575,0.0075757575757575,0.4848484848484848,210.0,0.0,0.7149357947243642,0.0089677391985939,0.0,0.0833333333333333,0.1666666666666666,66.02,391.232,0.25,0.0075757575757575,0.5833333333333334,39.65,0.0,0.0,0.1666666666666666,12.79,0.0,0.1269269087828437,0.1050539796377856,1.0,0.8099983672821374,384.02383796963386,1.5557050633444153e-19
62e19208352cd518d7b2f085,804.71,2.783333333333333,1.6270141797916016,0.8186123602127557,3.2464027606982795e-08,0.0,0.05,0.1666666666666666,9.36,1.0,0.0,0.0,0.2878787878787879,68.9,0.0,0.4886396636904563,0.1069703755584122,0.0,0.0,0.1666666666666666,7.3,567.797,0.0,0.0,0.4166666666666667,62.19,0.0,0.0,0.0,22.89,0.0,0.7706744909580462,0.6191321317515738,-1.0,0.9999546021312976,294.48050203078816,1.135780104830072e-58
63f77927711e9d061dbec33c,752.843,3.0,1.352962850405092,0.5597943213085717,0.0012972313523285,0.0166666666666666,0.0166666666666666,0.55,46.07,1.0,0.25,0.0,0.4545454545454545,130.59,0.0,0.2658375631985787,0.4036434517295341,0.0,0.0,0.1666666666666666,18.55,416.182,0.1136363636363636,0.0,0.3560606060606061,12.54,0.0,0.0,0.3333333333333333,13.05,0.0,0.2738784826240729,0.2816265142539307,1.0,0.3947551501453172,394.7107013561906,7.892936541324108e-15
5e535a49ac9ed13700f62def,1418.751,4.35,1.1907126480261692,0.6558171993873108,8.34454569387264e-05,0.0,0.0166666666666666,0.2666666666666666,89.08,0.0,0.1136363636363636,0.0681818181818181,0.553030303030303,265.97,0.0,0.8503949466435161,0.0004565661844322,0.0,0.0,0.1666666666666666,164.89,1356.559,0.0757575757575757,0.0075757575757575,0.2272727272727272,18.17,0.0,0.0,0.5,516.31,0.0,0.5174416615236997,0.253937798442821,0.283800994867297,0.8734770222258487,382.7746162619121,4.395495431885615e-20
63fd6f98e4a77457f1b36b9a,1380.112,3.966666666666667,1.3272459911048715,0.7518581596848175,1.6695429849749156e-06,0.0,0.0,0.2833333333333333,11.52,0.0,0.0,0.0303030303030303,0.4015151515151515,93.64,0.0,0.6714423872576916,0.0168059893393789,0.0,0.0,0.25,25.57,759.811,0.0,0.0075757575757575,0.1363636363636363,15.53,0.0,0.1666666666666666,0.1666666666666666,34.36,0.0,0.4288483594585847,0.1871319292337311,0.8182607149990156,0.6695563426207282,400.21508761139575,2.138026040987599e-12
5d1b0776e1c05200018b582d,607.255,5.4,0.8674920016238515,0.6573970679971268,7.912590130197514e-05,0.0,0.0,0.3833333333333333,15.05,1.0,0.0075757575757575,0.0,0.25,88.17,0.0,0.7987295051199297,0.0018349511240634,0.0,0.0,0.0833333333333333,16.6,861.694,0.0454545454545454,0.0,0.053030303030303,13.66,0.0,0.0,0.8333333333333334,31.06,1.0,4.53978687024344e-05,4.53978687024344e-05,-0.0992004329268078,9.32015911599905e-05,424.2527697274524,0.2583311608879057
5c5f525806006e0001db95d2,776.821,5.316666666666666,1.8820442065690768,0.7223995553748619,6.561938292300474e-06,0.0,0.0,0.1166666666666666,25.47,0.0,0.0075757575757575,0.0,0.3257575757575757,107.8,0.0,-0.1853493151951518,0.5641249628851183,0.0,0.0,0.0833333333333333,18.15,943.97,0.0303030303030303,0.0,0.4015151515151515,1.27,0.0,0.0,0.0,6.08,0.0,0.5395681682800457,0.5032497885034299,-1.0,0.8413787841051262,356.2165170344115,1.01089405232468e-31
